publication_title,publication_date,source_pdf,source_url
"Arboviral diseases, Jamestown Canyon virus disease: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232462/cdc_232462_DS1.pdf,https://stacks.cdc.gov/view/cdc/232462
"Viral hemorrhagic fevers, Sabia virus: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232550/cdc_232550_DS1.pdf,https://stacks.cdc.gov/view/cdc/232550
"Vancomycin-resistant Staphylococcus aureus: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232557/cdc_232557_DS1.pdf,https://stacks.cdc.gov/view/cdc/232557
"Viral hemorrhagic fevers, Guanarito virus: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232554/cdc_232554_DS1.pdf,https://stacks.cdc.gov/view/cdc/232554
"Viral hemorrhagic fevers, Machupo virus: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232548/cdc_232548_DS1.pdf,https://stacks.cdc.gov/view/cdc/232548
"Varicella disease: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232480/cdc_232480_DS1.pdf,https://stacks.cdc.gov/view/cdc/232480
"Viral hemorrhagic fevers, Lujo virus: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232553/cdc_232553_DS1.pdf,https://stacks.cdc.gov/view/cdc/232553
"Viral hemorrhagic fevers, Rift Valley fever virus: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232552/cdc_232552_DS1.pdf,https://stacks.cdc.gov/view/cdc/232552
"Viral hemorrhagic fevers, Junin virus: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232549/cdc_232549_DS1.pdf,https://stacks.cdc.gov/view/cdc/232549
"Viral hemorrhagic fevers, Crimean-Congo hemorrhagic fever virus: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232551/cdc_232551_DS1.pdf,https://stacks.cdc.gov/view/cdc/232551
"Viral hemorrhagic fevers, Ebola virus: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232545/cdc_232545_DS1.pdf,https://stacks.cdc.gov/view/cdc/232545
"Vibriosis (any species of the family Vibrionaceae, other than toxigenic Vibrio cholerae O1 or O139), Confirmed: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232575/cdc_232575_DS1.pdf,https://stacks.cdc.gov/view/cdc/232575
"Vibriosis (any species of the family Vibrionaceae, other than toxigenic Vibrio cholerae O1 or O139), Probable: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232576/cdc_232576_DS1.pdf,https://stacks.cdc.gov/view/cdc/232576
"Viral hemorrhagic fevers, Marburg virus: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232546/cdc_232546_DS1.pdf,https://stacks.cdc.gov/view/cdc/232546
"Viral hemorrhagic fevers, Chapare virus: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232555/cdc_232555_DS1.pdf,https://stacks.cdc.gov/view/cdc/232555
"Viral hemorrhagic fevers, Lassa virus: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232547/cdc_232547_DS1.pdf,https://stacks.cdc.gov/view/cdc/232547
"Tuberculosis: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232494/cdc_232494_DS1.pdf,https://stacks.cdc.gov/view/cdc/232494
"Syphilis, Primary and secondary: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232503/cdc_232503_DS1.pdf,https://stacks.cdc.gov/view/cdc/232503
"Vancomycin-intermediate Staphylococcus aureus: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232556/cdc_232556_DS1.pdf,https://stacks.cdc.gov/view/cdc/232556
"Q fever, Chronic: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232497/cdc_232497_DS1.pdf,https://stacks.cdc.gov/view/cdc/232497
"Toxic shock syndrome (other than Streptococcal): (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232517/cdc_232517_DS1.pdf,https://stacks.cdc.gov/view/cdc/232517
"Rabies, Human: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232512/cdc_232512_DS1.pdf,https://stacks.cdc.gov/view/cdc/232512
"Q fever, Total: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232498/cdc_232498_DS1.pdf,https://stacks.cdc.gov/view/cdc/232498
"Meningococcal disease, Unknown serogroup: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232489/cdc_232489_DS1.pdf,https://stacks.cdc.gov/view/cdc/232489
"Meningococcal disease, All serogroups: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232485/cdc_232485_DS1.pdf,https://stacks.cdc.gov/view/cdc/232485
"Mumps: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232490/cdc_232490_DS1.pdf,https://stacks.cdc.gov/view/cdc/232490
"Q fever, Acute: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232496/cdc_232496_DS1.pdf,https://stacks.cdc.gov/view/cdc/232496
"Measles, Indigenous: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232515/cdc_232515_DS1.pdf,https://stacks.cdc.gov/view/cdc/232515
"Psittacosis: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232511/cdc_232511_DS1.pdf,https://stacks.cdc.gov/view/cdc/232511
"Meningococcal disease, Other serogroups: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232488/cdc_232488_DS1.pdf,https://stacks.cdc.gov/view/cdc/232488
"Meningococcal disease, Serogroups ACWY: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232486/cdc_232486_DS1.pdf,https://stacks.cdc.gov/view/cdc/232486
"Meningococcal disease, Serogroup B: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232487/cdc_232487_DS1.pdf,https://stacks.cdc.gov/view/cdc/232487
"Melioidosis: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232542/cdc_232542_DS1.pdf,https://stacks.cdc.gov/view/cdc/232542
"Mpox: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232562/cdc_232562_DS1.pdf,https://stacks.cdc.gov/view/cdc/232562
"Measles, Imported: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232516/cdc_232516_DS1.pdf,https://stacks.cdc.gov/view/cdc/232516
"Influenza-associated pediatric mortality: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232533/cdc_232533_DS1.pdf,https://stacks.cdc.gov/view/cdc/232533
"Malaria: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232484/cdc_232484_DS1.pdf,https://stacks.cdc.gov/view/cdc/232484
"Listeriosis, Probable: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232528/cdc_232528_DS1.pdf,https://stacks.cdc.gov/view/cdc/232528
"Invasive pneumococcal disease, age <5 years, Confirmed: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232573/cdc_232573_DS1.pdf,https://stacks.cdc.gov/view/cdc/232573
"Listeriosis, Confirmed: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232527/cdc_232527_DS1.pdf,https://stacks.cdc.gov/view/cdc/232527
"Legionellosis: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232514/cdc_232514_DS1.pdf,https://stacks.cdc.gov/view/cdc/232514
"Invasive pneumococcal disease, all ages, Probable: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232572/cdc_232572_DS1.pdf,https://stacks.cdc.gov/view/cdc/232572
"Leprosy (Hansen's disease): (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232506/cdc_232506_DS1.pdf,https://stacks.cdc.gov/view/cdc/232506
"Invasive pneumococcal disease, age <5 years, Probable: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232574/cdc_232574_DS1.pdf,https://stacks.cdc.gov/view/cdc/232574
"Invasive pneumococcal disease, all ages, Confirmed: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232571/cdc_232571_DS1.pdf,https://stacks.cdc.gov/view/cdc/232571
"Poliomyelitis, paralytic: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232509/cdc_232509_DS1.pdf,https://stacks.cdc.gov/view/cdc/232509
"Leptospirosis: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232507/cdc_232507_DS1.pdf,https://stacks.cdc.gov/view/cdc/232507
"Novel Influenza A virus infections, Total: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232534/cdc_232534_DS1.pdf,https://stacks.cdc.gov/view/cdc/232534
"Pertussis: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232491/cdc_232491_DS1.pdf,https://stacks.cdc.gov/view/cdc/232491
"Poliovirus infection, nonparalytic: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232508/cdc_232508_DS1.pdf,https://stacks.cdc.gov/view/cdc/232508
"Plague: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232510/cdc_232510_DS1.pdf,https://stacks.cdc.gov/view/cdc/232510
"Novel Influenza A virus infections, Confirmed: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232535/cdc_232535_DS1.pdf,https://stacks.cdc.gov/view/cdc/232535
"Novel Influenza A virus infections, Probable: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232536/cdc_232536_DS1.pdf,https://stacks.cdc.gov/view/cdc/232536
"Arboviral diseases, West Nile virus disease: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232585/cdc_232585_DS1.pdf,https://stacks.cdc.gov/view/cdc/232585
"Hepatitis B, chronic, Confirmed: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232595/cdc_232595_DS1.pdf,https://stacks.cdc.gov/view/cdc/232595
"Botulism, Infant: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232519/cdc_232519_DS1.pdf,https://stacks.cdc.gov/view/cdc/232519
"Hemolytic uremic syndrome post-diarrheal: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232537/cdc_232537_DS1.pdf,https://stacks.cdc.gov/view/cdc/232537
"Hepatitis B, chronic, Probable: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232596/cdc_232596_DS1.pdf,https://stacks.cdc.gov/view/cdc/232596
"Hepatitis B, perinatal, Confirmed: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232482/cdc_232482_DS1.pdf,https://stacks.cdc.gov/view/cdc/232482
"Hepatitis B, acute, Probable: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232594/cdc_232594_DS1.pdf,https://stacks.cdc.gov/view/cdc/232594
"Hantavirus infection, non-hantavirus pulmonary syndrome: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232544/cdc_232544_DS1.pdf,https://stacks.cdc.gov/view/cdc/232544
"Hepatitis B, acute, Confirmed: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232593/cdc_232593_DS1.pdf,https://stacks.cdc.gov/view/cdc/232593
"Hepatitis C, perinatal, Confirmed: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232579/cdc_232579_DS1.pdf,https://stacks.cdc.gov/view/cdc/232579
"Hepatitis C, acute, Probable: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232570/cdc_232570_DS1.pdf,https://stacks.cdc.gov/view/cdc/232570
"Hepatitis C, chronic, Confirmed: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232577/cdc_232577_DS1.pdf,https://stacks.cdc.gov/view/cdc/232577
"Hepatitis C, acute, Confirmed: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232569/cdc_232569_DS1.pdf,https://stacks.cdc.gov/view/cdc/232569
"Hantavirus pulmonary syndrome: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232543/cdc_232543_DS1.pdf,https://stacks.cdc.gov/view/cdc/232543
"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232525/cdc_232525_DS1.pdf,https://stacks.cdc.gov/view/cdc/232525
"Giardiasis: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232539/cdc_232539_DS1.pdf,https://stacks.cdc.gov/view/cdc/232539
"Hepatitis A, Confirmed: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232483/cdc_232483_DS1.pdf,https://stacks.cdc.gov/view/cdc/232483
"Hepatitis C, chronic, Probable: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232578/cdc_232578_DS1.pdf,https://stacks.cdc.gov/view/cdc/232578
"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232524/cdc_232524_DS1.pdf,https://stacks.cdc.gov/view/cdc/232524
"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232526/cdc_232526_DS1.pdf,https://stacks.cdc.gov/view/cdc/232526
"Gonorrhea: (Week 38) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 20, 2025",09/20/2025,https://stacks.cdc.gov/view/cdc/232502/cdc_232502_DS1.pdf,https://stacks.cdc.gov/view/cdc/232502
